VaryasyonID,Barkod,StokKodu,StokAdedi
30042,8681406533075,SST-315-1,17
30083,8681406532191,PSN-5003,15
30180,8681406530821,VNS-100-2,3
30261,8681406532382,DLD-5046,4
30284,8681406532962,NBL-1067,14
30289,8681406533136,NBL-1070,3
30300,8681406532771,ECY-665,6
30307,8681406532740,ECY-664,6
30315,8681406532924,ECY-668,0
30332,9000524235,SST-651,48
30400,8681406532313,PSN-5021,9
30429,8681406533327,IFN-3000,37
30430,8681406533334,IFN-3000,41
30432,8681406533358,IFN-3001,2
30433,8681406533372,IFN-3001,20
30610,8681406533365,IFN-3001,30
30440,8681406533686,IFN-2041,14
30470,9000525826,SST-838,46
30474,9000525821,SST-680,44
30494,8681406533501,IFN-2037,17
30519,8681406534003,VNS-300-3,25
30524,8681406533532,VNS-300-2,0
30527,8681406534041,VNS-300-4,0
30528,8681406534058,VNS-300-4,3
30549,8681406533631,IFN-2039,8
30551,8681406534140,PSN-3235,1
30552,8681406534157,PSN-3235,0
30555,8681406534171,PSN-3232,10
30557,8681406533570,PSN-3202,7
30616,8681406534409,PSN-6064,8
30632,8681406534478,IFN-2051,2
30643,9000526360,IFN-2052,1
30644,9000526361,IFN-2052,2
30645,9000526362,IFN-2052,2
30657,9000438646,NBB-3666,1
19895,9000437548,SST-755,42
20269,8681406512346,DLD-5044,8
20470,8681406512926,NBL-1019,1
20491,8681406502330,ECY-518,10
20501,8681406502026,ECY-543,3
20502,8681406502033,ECY-543,4
20567,8681406511974,VNS-8100-2,30
20566,8681406511981,VNS-8100-2,105
20593,8681406507731,ECY-515,2
20626,8681406506444,ECY-517,4
20745,9000450800,ECY-111,1
20868,9000439169,NBB-4416,0
21484,9000447225,5002-D28,0
21555,8680570206266,001-018806,2
21992,8681406516139,SST-309,8
22017,8680570131858,001-018563,6
22014,8680570131889,001-018563,0
22074,9000437651,SST-780,49
22067,9000437644,SST-780,48
22157,8697789005818,ME120-BY,3
22169,8697789006860,ME120-SH,1
22247,9000437528,SST-751,0
22348,8681406503016,LP-116-1,3
22352,8681406503115,LP-116-4,1
22354,8681406503078,LP-116-3,3
22437,8681406506376,ECY-510,4
22462,8696722402516,001-018051,11
22463,8696722402523,001-018051,15
22470,8680570451666,001-018052-1,4
22469,8696722649454,001-018052-1,2
22551,9000450638,TK-0922,10
22742,9000452439,MRN-1440,44
22916,9000452467,MRN-1580,49
23125,9000450674,TK-0114-2,49
23191,9000437354,SST-345,48
23196,8681406516016,SST-303,9
23198,8681406516375,SST-308,4
23199,8681406516382,SST-308,0
23245,9000437368,SST-202,22
23265,9000452759,MRN-120,25
23679,9000454402,FDS-8024-1,49
23719,9000454256,FDS-8043,45
26437,9000454200,FDS-8121,49
23790,9000454443,FDS-8030-2,50
23854,9000454074,FDS-8028,44
23867,9000454496,FDS-8126,32
23878,9000453926,FDS-8012,48
24173,9000453148,FDS-3010,49
24306,9000454274,FDS-8125,40
24303,9000454271,FDS-8125,45
24304,9000454272,FDS-8125,42
24314,9000454282,FDS-8127-3,41
24325,9000454293,FDS-8130,43
24324,9000454292,FDS-8130,37
24406,9000454342,FDS-8100-1,48
24410,9000453953,FDS-8100-2,44
24718,9000453601,FDS-4985-2,49
24810,9000442048,MCT-1759,27
24816,9000442054,MCT-1757,47
24813,9000442051,MCT-1757,49
24886,9000454459,FDS-8127-2,40
24896,9000454381,FDS-8128-1,50
24901,9000454041,FDS-8128-3,50
24900,9000454040,FDS-8128-3,50
24898,9000454038,FDS-8128-3,50
24899,9000454039,FDS-8128-3,50
24908,9000454305,FDS-8139-2,50
24907,9000454304,FDS-8139-2,49
24906,9000454303,FDS-8139-2,50
24909,9000454306,FDS-8139-2,50
24912,9000454457,FDS-8127-1,50
24913,9000454458,FDS-8127-1,50
24911,9000454456,FDS-8127-1,50
24910,9000454455,FDS-8127-1,50
25186,9000454085,FDS-8081,48
25223,9000454110,FDS-8035-4,48
25287,9000454052,FDS-8062,47
25285,9000454050,FDS-8062,43
25599,9000454373,FDS-8066-1,44
25658,9000453935,FDS-8060,44
25674,9000454368,FDS-8063-1,38
25673,9000454367,FDS-8063-1,40
25677,9000453974,FDS-8063-2,39
25809,9000454146,FDS-8087-3,46
25825,8681406525575,NYM-652,0
25911,8681406515088,DLD-5005,34
25910,8681406515071,DLD-5005,34
25958,8681406515200,DLD-6014-1,16
26042,8681406513886,ECY-587,11
26040,8681406513862,ECY-587,14
26084,8681406514784,ECY-639,1
26090,8681406514807,ECY-640,1
26104,8681406514852,ECY-641,9
26183,8681406509933,VNS-2190-1,7
26185,8681406509957,VNS-2190-1,11
26198,8696722830302,001-018220,5
26200,8696722830326,001-018220,4
26201,8696722846952,001-018260,14
26202,8696722846969,001-018260,8
26203,8680570451321,001-018260,7
26205,8680570131919,001-018564,4
26206,8680570131902,001-018564,2
26422,8681406516771,SRS-120,1
26441,8681406517945,MSP-105119,8
26487,8681406517952,MSP-105187,8
26488,8681406517969,MSP-105151,13
26562,8680570201308,001-018790,11
26561,8680570201292,001-018790,7
26528,239548482688,230-001905,0
26535,8681406521881,DLD-5002-2,5
26534,8681406521874,DLD-5002-2,10
26533,8681406521867,DLD-5002-2,11
26537,8681406521904,DLD-5004-2,7
26560,8680570234313,001-018986,3
26558,8680570234290,001-018986,4
26597,8680570124799,230-000392,7
26595,8680570124775,230-000392,10
26715,8681406521096,DLD-6020-1,14
26716,8681406521089,DLD-6020-1,17
26780,8681406521348,DLD-6021-1,10
26899,8697951996196,230-00T363-2,4
26905,8681406521799,ECY-647,3
26907,8681406521812,ECY-647,6
26910,8681406521843,ECY-648,9
26911,8681406521850,ECY-648,9
26921,8681406519697,SST-832,19
26923,8681406519642,SST-900,16
26960,9000442116,MNS-17152,0
27331,8697951000757,230-000006,2
30501,8697951093001,230-000006,2
27033,8681406520518,IFN-5803-2,14
27056,8697951056334,230-000321,9
27120,8681406522437,ECY-644-2,3
27125,8681406522581,ECY-632-2,3
27136,8681406520914,IFN-5804-2,7
27138,8681406520938,IFN-5804-2,0
27177,8697951007411,230-000003-1,1
27342,8681406524417,DLD-7008,4
27343,8681406524424,DLD-7008,4
27383,8681406524172,DLD-7003,3
27402,8681406521034,IFN-5804-5,1
27403,8681406521041,IFN-5804-5,12
27433,8681406514234,ECY-597,15
27434,8681406514241,ECY-597,6
27435,8681406514258,ECY-597,14
27461,242743494722,MCT-2808-1,49
28048,12134223242922,MCT-211,48
28049,12134223242924,MCT-213,49
28111,8681406525100,ECY-519,1
28114,8681406525131,ECY-519,6
28116,8681406525032,ECY-598,2
28117,8681406525049,ECY-598,2
28122,8681406525179,ECY-599,0
28324,869000004018,DGL-7312,0
28350,8681406526121,ECY-655,4
29172,8697486954464,PARİS-2-IND,0
28619,8691550000522,P-00005395-M,0
28657,8681406530630,SST-812,9
28684,8680570234405,001-018989,3
28694,8696722649553,001-018052-2,3
28697,8680570468534,001-000082,2
28836,8681406527159,NBL-1058,1
28868,8681406528002,PSN-3182,0
28874,8681406528170,PSN-4126,0
28875,8681406528187,PSN-4126,3
28887,8681406528217,PSN-4127,4
28922,8681406530999,SST-297,5
28927,243716499833,SST-298,46
28963,8681406527296,SST-344,22
28999,8681406527364,IFN-2001,5
29008,8681406527692,NBL-1060,9
29014,8681406527630,NBL-1059,2
29019,8681406527609,IFN-2007,3
29023,8681406527524,IFN-2005,13
29029,8681406527814,NBL-1063,8
29027,8681406527791,NBL-1063,0
29046,8681406527272,SST-371,0
29051,8681406528064,PSN-4122,14
29050,8681406528057,PSN-4122,5
29055,8681406528095,PSN-4181,5
29062,9000438382,DRY-280,7
29065,8681406528361,ECY-659,0
29092,8681406528729,SST-347,2
29136,8681406529467,PSN-4180,7
29142,8681406529269,PSN-4125,4
29145,8681406529207,PSN-4101,8
29147,8681406529221,PSN-4101,7
29154,8681406529399,PSN-4162,16
29156,8681406529412,PSN-4162,10
29160,8681406529429,PSN-4166,4
29161,8681406529436,PSN-4166,13
29253,8681406529740,DGN-5307-2,0
29270,8681406529535,NBL-1066,2
29327,9000503867,SST-389,48
29359,9000504091,SST-6510-1,37
29401,9000504107,SST-6540,49
29429,9000504139,SST-6590,47
29434,9000503818,SST-223,49
29451,9000503935,SST-437,48
29455,9000503840,SST-312,48
29458,8681406530692,SST-4026,5
29471,8681406530678,SST-935,16
29478,8681406530715,SST-915,6
29485,9000503972,SST-637,47
29493,8681406534089,SST-610,8
29496,9000503954,SST-611,47
29525,9000504025,SST-826,48
29540,9000503993,SST-795-1,46
29545,8681406534669,SST-795-2,8
29552,8681406530708,SST-914,5
29553,9000504032,SST-833,32
29672,8681406519482,IFN-2016,0
29688,8681406529986,IFN-2025,0
29966,8681406531996,PSN-4226,0
29967,8681406532009,PSN-4226,5
29970,8681406531538,PSN-3222,1
29974,8681406531453,PSN-3207,3
29979,8681406532375,PSN-4201,1
29982,8681406532108,PSN-4260,3
29983,8681406531804,PSN-4205,6
29998,8681406531583,PSN-3250,0
29999,8681406531590,PSN-3250,3
30000,8681406531606,PSN-3250,0
30001,8681406532030,PSN-4252,10
30006,8681406531507,PSN-3221,2
30019,8681406531835,PSN-4209,4
30020,8681406531842,PSN-4209,7
30023,8681406531378,PSN-3120,1
30025,8681406531774,PSN-4171,7
30026,8681406531781,PSN-4171,8
30027,8681406531798,PSN-4171,5
30028,8681406531743,PSN-4163,14
30029,8681406531750,PSN-4163,6
30033,8681406531880,PSN-4211,7
30041,8681406533068,SST-315-1,23
30042,8681406533075,SST-315-1,14
30045,9000520922,SST-323,50
30062,8681406533099,SST-367,21
30074,9000437334,SST-311,45
30244,9000504143,SST-360,46
30080,9000520907,SST-835-1,48
30083,8681406532191,PSN-5003,10
30089,8681406532115,"PSN-6022 ",8
30179,8681406530814,VNS-100-2,7
30203,8681406531330,IFN-2034,9
30204,8681406531347,IFN-2034,1
30228,8681406532320,PSN-4105,3
30232,9000521779,SST-319-1,46
30261,8681406532382,DLD-5046,3
30262,8681406532399,DLD-5046,2
30281,8681406533013,NBL-1068,0
30300,8681406532771,ECY-665,4
30305,8681406532726,ECY-664,7
30311,8681406532887,ECY-667,8
30313,8681406532900,ECY-668,5
30316,8681406532931,ECY-668,7
30320,8681406532825,ECY-666,10
30324,8681406533242,NBL-1073,19
30328,9000524243,SST-686,45
30334,9000524231,SST-643,46
30352,8681406533310,PSN-4164,6
30356,8681406533426,VNS-270-2,9
30360,8681406533464,VNS-270-1,31
30361,8681406533471,VNS-270-1,17
30363,8681406533389,PSN-4160,6
30398,8681406532276,PSN-6021,9
30399,8681406532306,PSN-5063,7
30401,8681406532290,PSN-6061,8
30407,8681406532269,PSN-4261,18
30425,8697951009446,230-000022-2,3
30424,8697951009453,230-000022-2,5
30426,8697951009538,230-000022-1,19
30427,8697951009521,230-000022-1,18
30428,8681406534102,IFN-1100,37
30429,8681406533327,IFN-3000-2,36
30430,8681406533334,IFN-3000-2,39
30432,8681406533358,IFN-3000-1,0
30433,8681406533372,IFN-3000-1,17
30610,8681406533365,IFN-3000-1,29
30440,8681406533686,IFN-2041,13
30441,8681406533693,IFN-2041,0
30443,8681406533754,IFN-2042,27
30454,8681406533587,IFN-2038,7
30455,8681406533594,IFN-2038,12
30457,9000525816,SST-663,43
30469,9000525827,SST-845,48
30492,8681406533488,IFN-2037,7
30510,8681406533884,IFN-2045,9
30509,8681406533877,IFN-2045,3
30517,8681406533990,VNS-300-3,6
30519,8681406534003,VNS-300-3,23
30525,8681406534027,VNS-300-4,1
30526,8681406534034,VNS-300-4,11
30528,8681406534058,VNS-300-4,1
30534,8681406533839,IFN-2044,16
30539,8681406533938,IFN-2046,21
30542,8681406534126,IFN-2049,9
30543,8681406534133,IFN-2049,5
30547,8681406533617,IFN-2039,16
30548,8681406533624,IFN-2039,17
30549,8681406533631,IFN-2039,5
30554,8681406534164,PSN-3232,10
30555,8681406534171,PSN-3232,8
30557,8681406533570,PSN-3202,5
30558,8681406533563,PSN-3202,1
30559,8681406534324,DLD-6028,19
30561,8681406534348,DLD-6028,17
30570,8681406534201,DLD-6027,9
30571,8681406534263,PSN-6010,8
30577,8681406534393,PSN-5090,13
30617,8681406534454,PSN-5052,15
30618,8681406534270,PSN-6003,9
30621,8681406532535,"ECY-661-2 ",0
30628,8681406534416,IFN-2050,5
30629,8681406534423,IFN-2050,5
30630,8681406534430,IFN-2050,3
30644,9000526361,IFN-2052,1
30645,9000526362,IFN-2052,1
30646,9000526363,IFN-2052,0
30647,8681406534577,IFN-1103,11
30652,8681406534560,IFN-1102,6
30653,8681406534553,IFN-1101,4
20037,8681406512186,5002-S106,2
20797,8681406502798,TKT-102,3
21672,9000451031,MSP-10000-28,4
21684,9000451043,MSP-10000-42,4
22551,9000450638,TK-0922,9
22650,9000437308,SST-067,24
22652,9000451121,SST-101,17
22676,9000437261,SST-420,40
22738,9000437259,SST-417,39
23045,9000448455,SST-1575,48
23097,9000437433,SST-073,48
23191,9000437354,SST-345,47
23190,9000437353,SST-345,38
23286,9000437175,SST-1010,42
23660,9000454331,FDS-8097-2,48
23667,9000453945,FDS-8097-1,49
23798,9000454451,FDS-8030-4,47
23842,9000454062,FDS-8025,44
24077,9000454325,FDS-8096-2,48
24276,9000453983,FDS-8071,47
24295,9000454179,FDS-8093,49
24306,9000454274,FDS-8125,39
24305,9000454273,FDS-8125,42
24325,9000454293,FDS-8130,44
24324,9000454292,FDS-8130,36
24332,9000454424,FDS-8032-1,43
24410,9000453953,FDS-8100-2,43
24715,9000453598,FDS-4985-2,49
24810,9000442048,MCT-1759,28
24885,9000454298,FDS-8131,40
24887,9000454460,FDS-8127-2,38
24891,9000454384,FDS-8128-2,46
24897,9000454382,FDS-8128-1,37
24895,9000454380,FDS-8128-1,45
24900,9000454040,FDS-8128-3,49
24899,9000454039,FDS-8128-3,49
24907,9000454304,FDS-8139-2,47
24909,9000454306,FDS-8139-2,49
24912,9000454457,FDS-8127-1,48
24913,9000454458,FDS-8127-1,49
24910,9000454455,FDS-8127-1,49
24954,9000452898,FDS-5003,49
25209,9000441847,MCT-1703,0
25286,9000454051,FDS-8062,33
25603,9000453980,FDS-8066-2,48
25604,9000453981,FDS-8066-2,49
25601,9000453978,FDS-8066-2,49
25627,9000454405,FDS-8033-1,45
25626,9000454404,FDS-8033-1,45
25653,9000454114,FDS-8036,49
25678,9000453975,FDS-8063-2,35
26394,8681406516498,SRS-113,2
27181,8697951007299,230-000003-2,5
27397,8680570172899,230-00T220,0
27528,242345493073,MCT-5005-3,49
28149,242672494436,MCT-1745,49
28208,242708494594,MCT-5049-2,0
28665,243719498766,SST-331-3,45
28666,243719498767,SST-331-3,47
29215,8681406528767,IFN-1035,7
29218,8681406528811,"IFN-1040 ",6
29227,8681406528910,IFN-1050,6
29234,8681406528804,IFN-1039,4
29279,9000503784,SST-112,49
29303,9000503788,SST-116,48
29359,9000504091,SST-6510-1,36
29394,9000504140,SST-6595,48
29416,9000504063,SST-4005,49
29525,9000504025,SST-826,47
29540,9000503993,SST-795-1,45
29542,9000503995,SST-795-1,42
29548,9000504001,SST-795-3,41
29549,9000504002,SST-795-3,41
29553,9000504032,SST-833,31
29601,8681406530081,IFN-1089,1
30021,8681406531859,PSN-4209,6
30244,9000504143,SST-360,45
30231,9000521778,SST-319-1,40
30457,9000525816,SST-663,44
30458,9000525817,SST-663,45
30462,9000525791,SST-648,49
30465,9000525788,SST-647,48
30474,9000525821,SST-680,42
30485,9000525812,SST-658,46
30486,9000525813,SST-658,47
31652,8698965531497,OTS-3006,0
19857,9000437605,SST-770,47
31686,8681406512315,DLD-5044,8
30965,8681406511981,VNS-8100-2,104
20752,8681406502682,TKT-104,8
21253,9000437590,SST-765,42
32110,8699956746159,ILK-273-1,3
31584,8681406516139,SST-309,6
32270,8696722848284,001-018270,1
32351,8681406521201,RBN-6012,0
32059,8696722402523,001-018051,15
22551,9000450638,TK-0922,8
30662,8681406519727,SST-965,4
22650,9000437308,SST-067,0
22664,9000437256,SST-415,42
22813,9000452435,MRN-1310,48
30693,8681406516122,SST-346,8
23074,9000452499,MRN-1620,48
23688,9000454138,FDS-8095,46
24464,9000453715,FDS-4995,49
25271,9000452180,MCT-1762,48
31710,8681406515071,DLD-5005,33
31712,8681406515095,DLD-5005,35
31823,8681406515248,DLD-6003-1,18
31698,8681406513862,ECY-587,11
31700,8681406513886,ECY-587,9
31796,8681406514609,ECY-636,0
31841,8681406514760,ECY-639,2
31858,8681406509926,VNS-2190-1,11
31859,8681406509933,VNS-2190-1,6
31861,8681406509957,VNS-2190-1,10
31862,8681406509964,VNS-2190-1,6
32114,8696722830326,001-018220,3
32122,8696722846952,001-018260,12
32123,8696722846969,001-018260,7
32124,8680570451321,001-018260,1
26238,8681406517594,SRS-6022,2
26383,8681406517266,SRS-5025,1
26488,8681406517969,MSP-105151,12
31440,8680570201308,001-018790,10
30988,8681406519031,NBL-1038,14
31247,8681406520020,DLD-6019-2,1
31285,8681406521096,DLD-6020-1,13
31242,8681406519901,DLD-6018-2,3
31244,8681406519925,DLD-6018-2,1
32383,8681406521645,NBL-1039,0
31126,8681406521317,DLD-6021-1,0
31129,8681406521348,DLD-6021-1,9
31447,8680570118439,001-018050,2
31108,8681406521843,ECY-648,7
30677,8681406519659,SST-940,8
30689,8681406522116,SST-3012,2
27109,8681406522529,ECY-633-2,0
31345,8681406520914,IFN-5804-2,4
27289,8680570235051,001-018991,8
31518,8681406524172,DLD-7003,2
31343,8681406521058,IFN-5804-5,5
27869,242647495066,MCT-1970-1,49
28151,242672494439,MCT-1745,49
28157,242672495490,MCT-1745,49
30888,8697951017571,230-000209,4
31662,8680570202008,001-018795,2
31011,8681406526459,ECY-656,9
31145,8681406533860,DLD-6025-1,11
31448,8696722853707,001-018274,2
30813,8681406528187,PSN-4126,0
30717,8681406531019,SST-299,1
30718,8681406531026,SST-299,1
31019,8681406527319,IFN-2000,1
31023,8681406527678,NBL-1060,4
31104,8681406527616,IFN-2007,5
30873,8681406528057,PSN-4122,4
30938,8681406528378,ECY-659,4
31578,8681406528729,SST-347,0
30796,8681406529214,PSN-4101,6
30797,8681406529221,PSN-4101,5
30802,8681406529349,PSN-4142,10
30829,8681406529399,PSN-4162,14
30877,8681406529436,PSN-4166,13
30821,8681406529580,IFN-1077,9
31715,8681406529504,NBL-1065,0
30669,8681406534096,SST-610,5
29532,9000504023,SST-825,48
30679,8681406534652,SST-795-2,8
30681,8681406534676,SST-795-2,7
30719,8681406530722,SST-921,7
30852,8681406531941,PSN-4223,10
31336,8681406532108,PSN-4260,1
31422,8681406532023,PSN-4240,7
31473,8681406531491,PSN-3221,2
31474,8681406531507,PSN-3221,0
31536,8681406531644,PSN-3274,6
31537,8681406531651,PSN-3274,2
30019,8681406531835,PSN-4209,3
31552,8681406531798,PSN-4171,3
31559,8681406531743,PSN-4163,12
30664,8681406533068,SST-315-1,19
30665,8681406533075,SST-315-1,6
30047,9000520920,SST-295,46
30939,8681406530876,VNS-100-4,0
30923,8681406531323,IFN-2034,4
30926,8681406531354,IFN-2034,1
30671,8681406534072,SST-642,1
30911,8681406532405,ECY-661-1,0
31050,8681406533198,NBL-1072,7
31066,8681406532993,NBL-1068,2
31085,8681406532986,NBL-1067,6
31194,8681406532870,ECY-667,3
31196,8681406532894,ECY-667,5
31204,8681406532917,ECY-668,1
30863,8681406534539,PSN-4164,8
30959,8681406533440,VNS-270-1,13
30960,8681406533457,VNS-270-1,31
30745,9000525450,ERD-2231-2,3
30759,8681406532283,PSN-6031,4
30879,8681406534102,IFN-1100,33
31460,8681406533327,IFN-3000-2,29
31462,8681406533341,IFN-3000-2,18
31465,8681406533365,IFN-3000-1,27
31209,8681406533686,IFN-2041,9
30998,8681406533723,IFN-2047,7
31169,8681406533587,IFN-2038,5
31170,8681406533594,IFN-2038,9
31171,8681406533600,IFN-2038,2
31211,8681406533488,IFN-2037,6
31534,8681406533556,PSN-3200,5
30872,8681406531446,PSN-3203,15
30947,8681406533990,VNS-300-3,0
30967,8681406534027,VNS-300-4,0
30968,8681406534034,VNS-300-4,7
31028,8681406533839,IFN-2044,15
31030,8681406533853,IFN-2044,6
31136,8681406533938,IFN-2046,20
31174,8681406534133,IFN-2049,1
31175,8681406533617,IFN-2039,12
31177,8681406533631,IFN-2039,1
30865,8681406534164,PSN-3232,6
30866,8681406534171,PSN-3232,6
30868,8681406533570,PSN-3202,0
31009,8681406534331,DLD-6028,17
31041,8681406534379,DLD-6029,18
30775,8681406534263,PSN-6010,7
30764,8681406534454,PSN-5052,14
30772,8681406534270,PSN-6003,8
30899,8681406532528,"ECY-661-2 ",0
30902,8681406532559,"ECY-661-2 ",1
31198,8681406534423,IFN-2050,0
31199,8681406534430,IFN-2050,0
31201,8681406534478,IFN-2051,1
32278,9000438646,NBB-3666,0
20037,8681406512186,5002-S106,1
30964,8681406511974,VNS-8100-2,27
30965,8681406511981,VNS-8100-2,102
20768,9000450784,ECY-108,2
32071,8693948402467,NBB-4224-1,2
32110,8699956746159,ILK-273-1,2
31581,8681406516054,SST-397,5
32243,869000002928,DGL-7229,0
32245,869000002930,DGL-7229,7
31584,8681406516139,SST-309,8
31585,8681406516146,SST-309,9
32263,8696722848574,001-018281,1
32265,8680570131872,001-018563,2
31592,8681406516030,SST-330,15
32268,8696722848260,001-018270,2
32058,8696722402516,001-018051,10
32108,8680570451666,001-018052-1,2
32626,9000451122,SST-101,16
32995,9000452439,MRN-1440,43
33013,9000452621,MRN-3100,0
33330,9000524215,SST-830,45
30692,8681406516115,SST-346,8
30693,8681406516122,SST-346,6
33424,9000448456,SST-1575,46
30697,8681406516023,SST-303,9
31587,8681406516382,SST-308,2
23244,9000437367,SST-202,0
23245,9000437368,SST-202,0
23243,9000437366,SST-202,0
32981,9000454090,FDS-8037,39
33134,9000453983,FDS-8071,47
33563,9000454272,FDS-8125,41
33173,9000454282,FDS-8127-3,40
33162,9000454291,FDS-8130,38
33337,9000454385,FDS-8128-2,47
33341,9000454381,FDS-8128-1,49
33641,9000454051,FDS-8062,34
25456,9000453873,FDS-5012,49
33742,9000454374,FDS-8066-1,46
33756,9000454407,FDS-8033-2,49
33791,9000454254,FDS-8061,48
33825,9000453977,FDS-8063-2,36
31710,8681406515071,DLD-5005,34
31712,8681406515095,DLD-5005,34
31821,8681406515279,DLD-6003-1,12
31276,8681406515217,DLD-6014-1,3
25972,8681406511721,FML-355,6
31698,8681406513862,ECY-587,10
31841,8681406514760,ECY-639,3
31859,8681406509933,VNS-2190-1,4
31860,8681406509940,VNS-2190-1,26
32052,8696722649164,001-018049,1
32112,8696722830302,001-018220,4
32123,8696722846969,001-018260,9
32124,8680570451321,001-018260,2
26447,8681406517907,MSP-105145,6
30805,8680570158015,001-018630,1
26596,8680570124782,230-000392,8
30988,8681406519031,NBL-1038,13
