product_id,stok_kodu,miktar
30430,BKO4447-KS,6
30427,BKO4444-KS,1
30426,BKO4443-KS,8
30425,BKO4442-KS,5
30423,BKO4440-KS,10
30421,BKO4438-KS,10
30415,BK2611,11
30395,ES1614-KS,2
30386,BS2651-KS,1
30378,ES1613-KS,26
30376,ES1611-KS,6
30371,ES1606-KS,14
30364,ES1599-KS,5
30346,BKO4427-KS,1
30340,BKO4421-KS,4
30332,BKO4413-KS,5
30329,BKO4410-KS,12
30328,BKO4409-KS,18
30327,BKO4408-KS,13
30322,BKO4403-KS,38
30320,BKO4401-KS,15
30319,BKO4400-KS,22
30318,BB2677-KS,7
30315,BB2674-KS,4
30296,BB2655-KS,6
30264,BB2623-KS,4
30263,BB2622-KS,12
30258,BB2617-KS,12
30249,BB2608-KS,14
30244,EY236-KS,14
30217,BS2641-KS,2
30204,ERK778-KS,11
30201,ERK775-KS,11
30199,ERK773-KS,5
30195,BK2590,3
30193,BK2588,1
30160,BB2580-KS,1
30153,SGK1159-KS,4
30140,BB2573-KS,12
30122,BB2555-KS,8
30096,MCN847-KS,7
30044,MCN796-KS,4
29996,MCN748-KS,4
29918,EK1209,1
29913,BB2520-KS,3
29890,BKO4385-KS,12
29887,BKO4382-KS,9
29839,EB2604-KS,6
29767,EK1195,1
29749,BKP4485-KS,7
29729,BKP4465-KS,1
29717,BYK1099-KS,7
29714,BYK1096-KS,27
29713,BYK1095-KS,20
29704,BYK1086-KS,48
29703,BYK1085-KS,38
29697,BYK1079-KS,6
29696,BYK1078-KS,33
29684,BYK1066-KS,82
29683,BYK1065-KS,7
29682,BYK1064-KS,71
29653,BK2527,2
29649,BK2523,4
29598,EB2572-KS,3
29580,EB2554-KS,8
29564,EB2538-KS,2
29411,BKP4382-KS,4
29408,BKP4379-KS,6
29305,BKO4176-KS,3
29215,BKP4293-KS,3
29204,BKP4282-KS,2
29191,HH1081-KS,6
29153,HH1043-KS,5
29151,HH1041-KS,5
29148,HH1038-KS,3
29137,HH1027-KS,2
29065,BYK1039-KS,7
29033,BYK1007-KS,2
29031,BYK1005-KS,15
29024,BYK998-KS,23
29022,BYK996-KS,3
29003,BYK977-KS,8
28995,BYK969-KS,5
28827,HH958-KS,1
28824,HH956-KS,4
28822,HH954-KS,10
28818,HH950-KS,16
28815,HH947-KS,22
28726,SN451-KS,3
28724,HH937-KS,7
28723,HH936-KS,8
28702,BKP4268-KS,19
28698,BKP4264-KS,16
28695,BKP4261-KS,16
28692,BKP4258-KS,13
28691,BKP4257-KS,7
28687,BKO4105-KS,1
28645,EB2426,3
28586,EB2367-KS,10
28501,ES1490-KS,3
28467,ES1476-KS,7
28455,ES1470-KS,8
28454,ES1469-KS,9
28444,ES1460-KS,5
28427,ES1449-KS,8
28410,ES1438-KS,9
28400,ES1428-KS,2
28293,BK2410,7
28291,BK2408,9
28274,EK1096,8
28232,BS1996-KS,18
28223,ERK666-KS,17
28174,BS1983-KS,13
28161,BY843-KS,19
28156,BKP4255-KS,2
28149,BKP4248-KS,2
28129,BKP4228-KS,1
28128,BKP4227-KS,8
28127,BKP4226-KS,2
28112,ES1407-KS,9
28105,ES1400-KS,3
28089,EG657-KS,3
28087,EG655-KS,2
28063,BS1964-KS,4
28060,BS1961-KS,17
28050,BS1951-KS,9
28042,BS1943-KS,4
28024,BB1986,21
27980,BKP4214-KS,15
27979,BKP4213-KS,16
27972,BKP4206-KS,6
27970,BKP4204-KS,1
27968,BKP4202-KS,1
27967,BKP4201-KS,17
27965,BKP4199-KS,7
27964,BKP4198-KS,10
27963,BKP4197-KS,8
27920,BY831-KS,23
27919,BY830-KS,41
27918,BY829-KS,22
27917,BY828-KS,19
27913,BY824-KS,12
27910,BY821-KS,10
27889,ES1382-KS,3
27820,ES1377-KS,6
27820,ES1377-KS,6
27818,ES1376-KS,4
27814,ES1374-KS,11
27810,ES1371-KS,5
27794,ES1355-KS,2
27785,ES1346-KS,2
27776,ES1337-KS,4
27775,ES1336-KS,6
27747,HH879-KS,2
27640,CBS374-KS,1
27615,ERK652-KS,9
27610,ERK647-KS,0
27595,ERK632-KS,5
27578,ERK615-KS,21
27574,ERK611-KS,4
27556,ERK593-KS,7
27548,ERK585-KS,1
27529,ERK566-KS,8
27528,ERK565-KS,10
27525,ERK562-KS,2
27479,BKO4039-KS,15
27409,BS1869-KS,1
27349,ES1190-KS,5
27178,HH850-KS,16
27127,HH839-KS,5
27106,HH818-KS,26
27078,BKP4021-KS,5
27077,BKP4020-KS,8
27025,EY231-KS,16
27024,EY229-KS,4
27001,BY386,11
26994,BY379,3
26945,BS1839,2
26916,BKO3973-KS,4
26890,BKO3947-KS,11
26887,BKO3944-KS,4
26823,BKP3994-KS,11
26814,BKP3985-KS,2
26810,BKP3981-KS,13
26807,BKP3978-KS,12
26773,SN438-KS,3
26767,SN432-KS,12
26731,SN396-KS,10
26602,BKO3913-KS,3
26601,BKO3912-KS,9
26600,BKO3911-KS,10
26584,EB2077-KS,7
26342,BS1834-KS,6
26213,ERK480-KS,22
25934,BS1784,8
25848,BY357,13
25824,BY333,5
25724,BKP3925,5
25620,BKP3934,9
25619,BKP3933,3
25614,BKO3867,5
25589,EB1880,27
25587,EB1878,9
25535,BS1771,1
25497,EY224,47
25464,ERK489,6
25301,BS1705,7
25243,BS1690,2
25238,BS1685,3
25150,BS1657,14
25148,BS1655,4
25146,BS1653,5
25136,BS1643,12
25129,BS1636,17
25119,BS1626,4
25113,BS1620,1
25111,BS1618,2
24888,EY219,3
24881,EY212,2
24827,BKO3736,2
24612,BKO3647,7
24435,BKO3604,14
24319,EB1693,6
24094,EY206,5
24089,EY201,0
24015,BKP3684,1
24009,BKP3678,1
23977,BKP3606,2
23830,HH744,27
23802,ES1102,1
22614,HH589,4
22611,HH586,5
22552,HH549,6
22441,BKP3105,13
22440,BKP3104,18
22328,EY194,15
22309,EY175,17
22088,SPK118,3
21736,ES1076,1
21331,EB1340,12
21249,EKP136,18
21096,ERK344,19
21084,BKP3009,2
20890,SN334,2
20869,SN313,7
20845,SN309,7
20842,SN306,1
20685,HH355,5
20177,BKP2854,10
20174,BKP2851,3
20101,BKP2819,0
20090,BKP2809,2
20038,BKO3216,2
20036,BKO3214,2
19714,WOZAJ-M,60
19039,BKO3042,11
18854,BR360,7
18746,BKP2747,11
18739,BKP2740,16
18738,BKP2739,12
18661,BS1207,1
18544,EY153,28
18217,EY144,14
18213,EY140,1
18209,EY135,22
18136,EBR140,9
18102,EBR106,16
17859,EY131,3
17855,EY127,3
17853,EY125,5
17851,EY123,3
17849,EY121,13
17844,EY116,16
17843,EY115,23
17840,EY112,3
17112,BR285,2
17073,BR248,19
17054,BR229,4
17018,BR193,71
17017,BR192,19
15789,BKP2414,3
15774,BKP2399,5
15755,BKP2380,5
15743,BKP2368,5
15422,BS1021,4
15242,BKP2211,4
14954,BKP2168,3
14939,BKP2153,11
14935,BKP2149,9
14933,BKP2147,3
14931,BKP2145,6
14929,BKP2143,5
14928,BKP2142,5
13384,HH209,14
13379,HH204,151
13360,HH185,16
13211,BKO2302,-4
13156,BKO2247,-4
11695,BS785,5
11343,BKO2103,3
10910,BKP1386,29
10754,KUTU,81
10753,"Clariss Kutu",261
10704,BKP1421,2
9710,BKO1751,2
9707,BKO1748,10
9636,BKP1353,2
9379,BKP1299,3
6398,EB851,9
4188,BKP681,2
1212,BKO259,1
30615,EK1231,8
30611,EK1227,1
30587,SGK1192-KS,3
30586,SGK1191-KS,9
30585,SGK1190-KS,8
30546,BK2626,1
30537,BK2617,4
30534,BK2614,8
30508,BS2665-KS,0
30497,BYK1179-KS,9
30490,BYK1172-KS,19
30488,BYK1170-KS,23
30483,SGK1180-KS,26
30482,SGK1179-KS,7
30474,SGK1171-KS,6
30472,SGK1169-KS,1
30459,EB2694-KS,3
30447,EB2682-KS,10
30416,BK2612,1
30399,BK2595,4
30378,ES1613-KS,25
30374,ES1609-KS,10
30371,ES1606-KS,13
30369,ES1604-KS,6
30367,ES1602-KS,13
30364,ES1599-KS,4
30288,BB2647-KS,5
30264,BB2623-KS,3
30201,ERK775-KS,9
30199,ERK773-KS,2
30182,BK2577,1
30145,SGK1151-KS,8
30028,MCN780-KS,9
29901,BKO4396-KS,11
29783,EK1205,1
29782,EK1204,5
29713,BYK1095-KS,19
29704,BYK1086-KS,47
29703,BYK1085-KS,37
29685,BYK1067-KS,8
29640,BK2514,0
29529,EK1147,7
29516,EK1134,1
29484,BKO4205-KS,5
29294,ERK759-KS,49
29191,HH1081-KS,5
28530,BS2017-KS,11
28459,ES1472-KS,0
28336,EB2273-KS,78
28262,EK1084,0
28260,EK1082,1
28198,BK2379,10
28197,BK2380,0
28099,ES1395-KS,5
28038,BS1939-KS,2
27890,ES1383-KS,16
27773,ES1334-KS,7
27696,ES1282-KS,8
27525,ERK562-KS,1
26082,BKO3851-KS,29
26002,SGK1103-KS,9
25633,BB1882,15
25289,BS1753,2
25255,BS1717,9
25112,BS1619,2
25111,BS1618,1
24726,BB1851,4
24458,BS1600,16
24301,GG514,41
24299,GG512,102
24094,EY206,25
24092,EY204,22
24089,EY201,30
22694,HH618,7
22309,EY175,19
21818,BB1704,1
21574,EB1397,3
21560,EB1382,3
21250,EKP137,4
21084,BKP3009,1
20869,SN313,5
20845,SN309,6
20843,SN307,21
20189,BKP2867,7
19714,WOZAJ-M,55
18944,SGK757,2
18859,BR365,4
18221,EY148,17
18217,EY144,13
18213,EY140,7
17860,EY132,15
17859,EY131,33
17857,EY129,7
17852,EY124,17
17844,EY116,9
17837,EY109,21
17541,BLDV181,12
17525,BLDV165,2
17522,BLDV162,8
16713,TSH606,9
15772,BKP2397,3
14939,BKP2153,9
14928,BKP2142,2
14575,GG394,11
13538,HZM111,2120
13537,HZM110,2560
13305,TSH521,1
10978,BKP1619,1
10976,BKP1617,4
10975,BKP1616,4
10907,BKP1383,30
10754,KUTU,80
10753,"Clariss Kutu",257
9977,MSK101,0
30731,EB2795-KS,7
30730,EB2794-KS,7
30729,EB2793-KS,7
30726,EB2790-KS,7
30724,EB2788-KS,6
30721,EB2785-KS,7
30710,EB2774-KS,11
30705,EB2769-KS,18
30703,EB2767-KS,14
30695,EB2759-KS,19
30693,EB2757-KS,20
30692,EB2756-KS,18
30689,EB2753-KS,19
30653,EB2730-KS,5
30651,EB2728-KS,10
30648,EB2725-KS,1
30646,EB2723-KS,7
30643,EB2720-KS,14
30638,EB2715-KS,9
30636,EB2713-KS,20
30634,EB2711-KS,1
30632,EB2709-KS,2
30630,EB2708-KS,6
30626,EB2704-KS,1
30621,EB2699-KS,5
30620,EB2698-KS,6
30616,EK1232,4
30605,EY253-KS,15
30604,EY252-KS,15
30588,BS2674,1
30586,SGK1191-KS,4
30585,SGK1190-KS,3
30584,SGK1189-KS,5
30579,SGK1184-KS,2
30572,BB2691-KS,71
30569,CBS400-KS,1
30568,CBS399-KS,7
30565,CBS396-KS,9
30560,CBS391-KS,10
30559,CBS390-KS,6
30558,CBS389-KS,7
30553,CBS384-KS,7
30552,CBS383-KS,8
30551,CBS382-KS,9
30550,CBS381-KS,9
30549,CBS380-KS,8
30547,BK2627,12
30534,BK2614,4
30533,BS2673-KS,12
30525,EY246-KS,5
30517,ERK789-KS,11
30512,BS2669-KS,9
30509,BS2666-KS,8
30508,BS2665-KS,19
30507,BYK1189-KS,34
30506,BYK1188-KS,27
30505,BYK1187-KS,26
30503,BYK1185-KS,28
30497,BYK1179-KS,8
30491,BYK1173-KS,29
30490,BYK1172-KS,18
30488,BYK1170-KS,21
30487,BYK1169-KS,28
30483,SGK1180-KS,21
30482,SGK1179-KS,2
30471,ES1622-KS,19
30469,ES1620-KS,13
30466,ES1617-KS,2
30463,BB2680-KS,18
30459,EB2694-KS,2
30456,EB2691-KS,10
30453,EB2688-KS,9
30451,EB2686-KS,4
30447,EB2682-KS,9
30445,EB2680-KS,6
30440,EB2675-KS,15
30432,BKO4449-KS,22
30431,BKO4448-KS,10
30430,BKO4447-KS,5
30421,BKO4438-KS,9
30394,BS2659-KS,6
30389,BS2654-KS,3
30378,ES1613-KS,24
30351,BKO4432-KS,4
30333,BKO4414-KS,8
30329,BKO4410-KS,11
30326,BKO4407-KS,8
30319,BKO4400-KS,19
30318,BB2677-KS,3
30317,BB2676-KS,11
30313,BB2672-KS,11
30312,BB2671-KS,10
30311,BB2670-KS,5
30307,BB2666-KS,6
30299,BB2658-KS,1
30288,BB2647-KS,3
30284,BB2643-KS,10
30273,BB2632-KS,7
30265,BB2624-KS,7
30262,BB2621-KS,5
30258,BB2617-KS,11
30255,BB2614-KS,8
30214,BS2638-KS,7
30204,ERK778-KS,8
30202,ERK776-KS,48
30201,ERK775-KS,8
30199,ERK773-KS,1
30191,BK2586,3
30169,BB2589-KS,1
30151,SGK1157-KS,21
30150,SGK1156-KS,15
30149,SGK1155-KS,10
30145,SGK1151-KS,3
30136,BB2569-KS,7
30131,BB2564-KS,9
30125,BB2558-KS,6
30078,MCN830-KS,9
30070,MCN822-KS,8
30057,MCN809-KS,9
30032,MCN784-KS,9
30011,MCN763-KS,7
29994,BB2545,11
29989,BB2540,2
29986,BB2537,11
29985,BB2536,17
29977,BB2528,4
29976,BB2527,12
29974,BB2525,2
29972,BB2523,22
29925,EK1216,9
29920,EK1211,7
29890,BKO4385-KS,11
29887,BKO4382-KS,7
29884,BKO4379-KS,1
29871,EB2636-KS,6
29868,EB2633-KS,6
29859,EB2624-KS,2
29856,EB2621-KS,3
29851,EB2616-KS,4
29848,EB2613-KS,1
29838,EB2603-KS,5
29801,BK2553,11
29788,BK2540,7
29723,BKP4459-KS,1
29722,BKP4458-KS,2
29713,BYK1095-KS,17
29709,BYK1089-KS,20
29704,BYK1086-KS,46
29703,BYK1085-KS,36
29687,BYK1069-KS,1
29683,BYK1065-KS,4
29682,BYK1064-KS,70
29654,BK2528,1
29612,BK2486,2
29590,EB2564-KS,10
29555,EB2529-KS,4
29526,EK1144,3
29518,EK1136,1
29484,BKO4205-KS,4
29372,BKP4343-KS,1
29346,EB2511-KS,10
29333,BK2478,2
29291,ERK756-KS,44
29261,ERK726-KS,29
29225,BKP4303-KS,5
29115,HH1005-KS,4
29033,BYK1007-KS,1
29031,BYK1005-KS,14
29029,BYK1003-KS,14
28974,BYK948-KS,9
28964,EB2504-KS,3
28703,BKP4269-KS,16
28702,BKP4268-KS,18
28701,BKP4267-KS,18
28696,BKP4262-KS,13
28692,BKP4258-KS,12
28671,BKO4089-KS,2
28622,EB2403,6
28435,EB2298,3
28324,EB2261-KS,241
28293,BK2410,2
28280,EK1102,5
28270,EK1092,4
28204,BK2386,0
28183,BK2371,13
28170,BS1979-KS,5
28159,BY841-KS,31
28139,BKP4238-KS,3
28133,BKP4232-KS,2
28118,BKP4217-KS,5
28099,ES1395-KS,4
28097,ES1392-KS,7
28089,EG657-KS,2
28063,BS1964-KS,3
27974,BKP4208-KS,2
27969,BKP4203-KS,14
27966,BKP4200-KS,7
27965,BKP4199-KS,6
27932,BK2365,1
27919,BY830-KS,40
27917,BY828-KS,8
27901,BK2352,10
27893,BK2348,5
27888,ES1381-KS,23
27800,ES1361-KS,5
27791,ES1352-KS,4
27782,ES1343-KS,3
27698,ES1284-KS,1
27678,BS1915-KS,1
27654,BS1891-KS,5
27625,CBS359-KS,3
27414,BS1874-KS,3
27347,ES1188-KS,1
27099,HH811-KS,12
27078,BKP4021-KS,4
27074,BKP4017-KS,4
26960,BS1854-KS,15
26884,BKO3941-KS,3
26810,BKP3981-KS,12
26527,EB2020-KS,8
26348,SCB1021-KS,13
26082,BKO3851-KS,28
25978,SGK1079-KS,1
25898,EB1910,1
25897,EB1909,6
25616,BKO3869,8
25612,BKO3865,7
25610,BKO3862,3
25589,EB1880,26
25587,EB1878,8
25533,BS1765,1
25301,BS1705,6
25293,BS1757,6
25243,BS1690,1
25142,BS1649,1
25108,BS1615,13
25011,EK973,1
24730,BB1855,4
24726,BB1851,3
24703,BB1828,6
24701,BB1826,7
24435,BKO3604,13
24385,EB1725,4
24304,GG517,312
24185,BRS275,3
24159,BRS249,1
24128,BRS217,1
24092,EY204,12
24091,EY203,5
24089,EY201,20
23723,BKP3580,1
23381,SGK972,4
22326,EY192,16
22323,EY189,8
22314,EY180,9
22309,EY175,17
21822,BB1707,2
21815,BB1701,10
21686,BS1496,7
20877,SN321,16
20868,SN312,12
20599,BS1418,2
20102,BKP2820,2
19836,SN280,12
19271,BS1249,3
18851,BR357,12
18746,BKP2747,9
18673,BS1219,4
17857,EY129,6
17849,EY121,8
17843,EY115,22
17837,EY109,11
17541,BLDV181,11
17112,BR285,1
17092,BR266,4
17073,BR248,18
17071,BR246,6
17024,BR199,47
17023,BR198,25
17019,BR194,35
15468,BS1067,1
15242,BKP2211,3
13501,ES774,2
11364,BKO2124,2
11343,BKO2103,1
10754,KUTU,79
10753,"Clariss Kutu",179
7580,BB972,11
7073,BB958,4
5974,EB895,7
30844,BKO4496-KS,35
30843,BKO4495-KS,9
30841,BKO4493-KS,34
30840,BKO4492-KS,47
30837,BKO4491-KS,18
30836,BKO4490-KS,30
30834,BKO4488-KS,40
30833,BKO4487-KS,39
30831,BKO4485-KS,41
30799,BK2647,5
30796,BK2644,2
30791,BK2639,11
30789,BK2637,11
30786,BK2634,5
30759,BKO4477-KS,41
30746,BKO4464-KS,49
30745,BKO4463-KS,48
30743,BKO4461-KS,48
30742,BKO4460-KS,50
30741,BKO4459-KS,50
30740,BKO4458-KS,50
30739,BKO4457-KS,49
30738,BKO4456-KS,49
30737,BKO4455-KS,50
30736,BKO4454-KS,49
30735,BKO4453-KS,50
30734,BKO4452-KS,48
30733,BKO4451-KS,50
30732,BKO4450,50
30727,EB2791-KS,6
30694,EB2758-KS,18
30638,EB2715-KS,8
30598,ERK794-KS,18
30591,BS2677-KS,11
30590,BS2676-KS,15
30584,SGK1189-KS,4
30583,SGK1188-KS,1
30582,SGK1187-KS,9
30570,CBS401-KS,8
30565,CBS396-KS,7
30552,CBS383-KS,6
30540,BK2620,2
30532,BS2672-KS,11
30518,ERK790-KS,5
30517,ERK789-KS,9
30513,ERK785-KS,3
30508,BS2665-KS,16
30506,BYK1188-KS,26
30505,BYK1187-KS,23
30504,BYK1186-KS,29
30502,BYK1184-KS,26
30500,BYK1182-KS,32
30497,BYK1179-KS,3
30494,BYK1176-KS,16
30492,BYK1174-KS,28
30490,BYK1172-KS,2
30488,BYK1170-KS,15
30487,BYK1169-KS,24
30486,BYK1168-KS,31
30482,SGK1179-KS,1
30481,SGK1178-KS,9
30480,SGK1177-KS,17
30451,EB2686-KS,2
30448,EB2683-KS,19
30447,EB2682-KS,8
30440,EB2675-KS,14
30434,EB2669-KS,8
30432,BKO4449-KS,21
30428,BKO4445-KS,7
30414,BK2610,10
30395,ES1614-KS,1
30381,BS2646-KS,6
30360,SGK1166-KS,9
30349,BKO4430-KS,3
30343,BKO4424-KS,17
30341,BKO4422-KS,6
30340,BKO4421-KS,2
30329,BKO4410-KS,10
30326,BKO4407-KS,6
30324,BKO4405-KS,9
30322,BKO4403-KS,37
30319,BKO4400-KS,17
30311,BB2670-KS,4
30310,BB2669-KS,3
30309,BB2668-KS,1
30308,BB2667-KS,8
30297,BB2656-KS,12
30293,BB2652-KS,17
30265,BB2624-KS,4
30258,BB2617-KS,10
30257,BB2616-KS,3
30253,BB2612-KS,4
30248,BB2607-KS,1
30202,ERK776-KS,47
30153,SGK1159-KS,3
30147,SGK1153-KS,1
30141,SGK1147-KS,9
30071,MCN823-KS,9
29985,BB2536,14
29980,BB2531,1
29978,BB2529,1
29974,BB2525,12
29913,BB2520-KS,2
29911,BB2518-KS,7
29905,BB2512-KS,6
29901,BKO4396-KS,10
29898,BKO4393-KS,18
29882,BKO4377-KS,2
29851,EB2616-KS,3
29845,EB2610-KS,1
29833,EB2598-KS,19
29831,EB2596-KS,19
29781,EK1203,3
29766,EK1194,0
29713,BYK1095-KS,16
29704,BYK1086-KS,43
29697,BYK1079-KS,5
29687,BYK1069-KS,0
29684,BYK1066-KS,79
29683,BYK1065-KS,3
29649,BK2523,3
29614,BK2488,3
29612,BK2486,1
29553,EB2527-KS,8
29551,EB2525-KS,5
29529,EK1147,6
29514,EK1132,0
29484,BKO4205-KS,3
29433,BKP4404-KS,6
29429,BKP4400-KS,7
29406,BKP4377-KS,1
29399,BKP4370-KS,5
29371,BKP4342-KS,3
29205,BKP4283-KS,4
29155,HH1045-KS,7
29115,HH1005-KS,3
29085,HH975-KS,4
29030,BYK1004-KS,15
29025,BYK999-KS,1
28997,BYK971-KS,23
28764,BB2417-KS,12
28727,SN452-KS,13
28703,BKP4269-KS,14
28702,BKP4268-KS,17
28700,BKP4266-KS,18
28680,BKO4098-KS,11
28568,EB2349-KS,8
28567,EB2348-KS,3
28468,ES1477-KS,3
28414,ES1441-KS,4
28408,ES1436-KS,1
28353,BB2382-KS,7
28349,BB2378-KS,1
28341,BB2370-KS,8
28324,EB2261-KS,240
28291,BK2408,7
28269,EK1091,7
28268,EK1090,8
28210,BK2392,1
28159,BY841-KS,29
28139,BKP4238-KS,2
28119,BKP4218-KS,6
28112,ES1407-KS,8
28099,ES1395-KS,3
28097,ES1392-KS,6
28027,BS1928-KS,5
27920,BY831-KS,22
27919,BY830-KS,38
27918,BY829-KS,19
27917,BY828-KS,7
27901,BK2352,9
27654,BS1891-KS,4
27638,CBS372-KS,9
27637,CBS371-KS,3
27625,CBS359-KS,2
27615,ERK652-KS,8
27548,ERK585-KS,0
27484,BKO4044-KS,12
27076,BKP4019-KS,14
27074,BKP4017-KS,3
27067,BKP4010-KS,7
26822,BKP3993-KS,11
26821,BKP3992-KS,2
26811,BKP3982-KS,12
26725,SN391-KS,1
26526,EB2019-KS,2
26389,BK2231,7
26348,SCB1021-KS,12
26135,BKP3952-KS,7
25998,SGK1099-KS,4
25934,BS1784,7
25876,EB1888,1
25873,EB1885,7
25574,EB1865,4
25464,ERK489,4
25406,BKP3832,2
25301,BS1705,5
25292,BS1756,9
25279,BS1742,4
25277,BS1740,8
25258,BS1720,9
25252,BS1699,10
25238,BS1685,2
25234,BS1681,11
25160,BS1667,0
25119,BS1626,2
25081,BKP3820,3
25020,BKP3772,2
24713,BB1838,5
24659,BKO3694,4
24603,BKO3638,4
24598,BKO3633,7
24302,GG515,153
24301,GG514,39
24297,GG510,177
24159,BRS249,0
24095,EY207,15
24092,EY204,11
24090,EY202,13
24089,EY201,17
23886,BKO3417,8
23408,SGK999,0
22314,EY180,8
21359,EB1368,12
21351,EB1360,6
21255,EKP142,1
20881,SN325,2
20818,BS1447,2
20599,BS1418,1
20174,BKP2851,2
20034,BKO3212,8
19836,SN280,9
19769,ES1004,1
19714,WOZAJ-M,54
19042,BKO3045,32
19038,BKO3041,30
18851,BR357,11
18544,EY153,27
18218,EY145,8
18127,EBR131,6
18112,EBR116,1
17854,EY126,21
17853,EY125,2
17852,EY124,16
17849,EY121,7
17844,EY116,7
17843,EY115,21
17842,EY114,4
17762,TSH665,2
17727,ES886,4
17517,BLDV157,2
17121,BR294,2
17081,BR256,7
17077,BR252,7
17054,BR229,2
16878,CBS241,7
15774,BKP2399,4
15469,BS1068,8
15242,BKP2211,2
14609,BKO2498,2
10754,KUTU,75
10753,"Clariss Kutu",157
7899,BR177,1
7073,BB958,3
30841,BKO4493-KS,32
30830,EY263-KS,20
30829,EY262-KS,21
30828,EY261-KS,21
30823,EY256-KS,12
30813,BYK1256-KS,34
30807,BYK1250-KS,45
30806,BYK1249-KS,45
30805,BYK1248-KS,69
30804,EB2795,23
30803,BK2651,4
30802,BK2650,4
30801,BK2649,4
30800,BK2648,6
30799,BK2647,3
30798,BK2646,3
30797,BK2645,5
30795,BK2643,6
30794,BK2642,5
30793,BK2641,5
30792,BK2640,5
30791,BK2639,10
30789,BK2637,6
30788,BK2636,8
30787,BK2635,6
30786,BK2634,3
30785,BK2633,3
30766,BKO4484-KS,40
30764,BKO4482-KS,40
30760,BKO4478-KS,37
30759,BKO4477-KS,37
30751,BKO4469-KS,48
30710,EB2774-KS,10
30708,EB2772-KS,11
30705,EB2769-KS,17
30703,EB2767-KS,12
30693,EB2757-KS,18
30647,EB2724-KS,19
30629,EB2707-KS,8
30616,EK1232,2
30615,EK1231,6
30614,EK1230,2
30613,EK1229,3
30612,EK1228,3
30609,EK1225,3
30608,EK1224,4
30607,EK1223,2
30606,EK1222,4
30599,ERK795-KS,12
30595,ERK791-KS,18
30593,BS2679-KS,1
30590,BS2676-KS,12
30589,BS2675-KS,16
30586,SGK1191-KS,3
30585,SGK1190-KS,1
30584,SGK1189-KS,2
30582,SGK1187-KS,6
30579,SGK1184-KS,1
30578,SGK1183-KS,9
30577,SGK1182-KS,5
30572,BB2691-KS,271
30571,CBS402-KS,2
30570,CBS401-KS,7
30568,CBS399-KS,6
30567,CBS398-KS,11
30565,CBS396-KS,6
30562,CBS393-KS,8
30561,CBS392-KS,11
30560,CBS391-KS,8
30559,CBS390-KS,5
30552,CBS383-KS,5
30551,CBS382-KS,8
30548,BK2628,2
30547,BK2627,8
30537,BK2617,3
30532,BS2672-KS,10
30528,EY249-KS,1
30521,EY242-KS,13
30519,EY240-KS,15
30517,ERK789-KS,3
30506,BYK1188-KS,25
30505,BYK1187-KS,22
30504,BYK1186-KS,28
30503,BYK1185-KS,27
30499,BYK1181-KS,33
30497,BYK1179-KS,2
30496,BYK1178-KS,31
30495,BYK1177-KS,34
30494,BYK1176-KS,15
30490,BYK1172-KS,1
30488,BYK1170-KS,8
30487,BYK1169-KS,23
30485,BYK1167-KS,30
30483,SGK1180-KS,19
30480,SGK1177-KS,16
30466,ES1617-KS,1
30465,BB2682-KS,15
30464,BB2681-KS,16
30463,BB2680-KS,17
30462,BB2679-KS,17
30461,BB2678-KS,31
30459,EB2694-KS,0
30451,EB2686-KS,1
30449,EB2684-KS,6
30447,EB2682-KS,7
30443,EB2678-KS,2
30442,EB2677-KS,19
30430,BKO4447-KS,4
30422,BKO4439-KS,10
30415,BK2611,9
30414,BK2610,9
30411,BK2607,2
30410,BK2606,2
30399,BK2595,3
30376,ES1611-KS,5
30367,ES1602-KS,11
30362,SGK1168-KS,12
30361,SGK1167-KS,11
30351,BKO4432-KS,3
30348,BKO4429-KS,0
30344,BKO4425-KS,1
30343,BKO4424-KS,16
30340,BKO4421-KS,-1
30337,BKO4418-KS,7
30336,BKO4417-KS,3
30335,BKO4416-KS,13
30334,BKO4415-KS,14
30333,BKO4414-KS,7
30332,BKO4413-KS,3
30331,BKO4412-KS,10
30326,BKO4407-KS,3
30325,BKO4406-KS,9
30324,BKO4405-KS,8
30323,BKO4404-KS,2
30322,BKO4403-KS,36
30321,BKO4402-KS,22
30320,BKO4401-KS,14
30319,BKO4400-KS,16
30317,BB2676-KS,5
30316,BB2675-KS,13
30315,BB2674-KS,3
30314,BB2673-KS,16
30313,BB2672-KS,6
30312,BB2671-KS,9
30311,BB2670-KS,3
30310,BB2669-KS,1
30308,BB2667-KS,7
30307,BB2666-KS,5
30306,BB2665-KS,14
30305,BB2664-KS,5
30304,BB2663-KS,17
30303,BB2662-KS,14
30302,BB2661-KS,15
30301,BB2660-KS,16
30300,BB2659-KS,11
30294,BB2653-KS,19
30293,BB2652-KS,15
30292,BB2651-KS,10
30291,BB2650-KS,11
30288,BB2647-KS,1
30287,BB2646-KS,2
30286,BB2645-KS,8
30285,BB2644-KS,4
30284,BB2643-KS,8
30283,BB2642-KS,9
30282,BB2641-KS,11
30281,BB2640-KS,10
30280,BB2639-KS,9
30279,BB2638-KS,5
30278,BB2637-KS,9
30277,BB2636-KS,10
30276,BB2635-KS,10
30275,BB2634-KS,6
30274,BB2633-KS,11
30273,BB2632-KS,6
30272,BB2631-KS,11
30269,BB2628-KS,4
